totcper	totcinc	food	alta	age	dcoast	dmiddle	dwest
2467.2	1199.0	1137.4	   5.8	51.0	1	0	0
3574.3	1548.7	1373.3	 141.0	40.5	1	0	0
2392.5	 998.0	 998.0	   9.5	44.5	1	0	0
1978.1	1445.5	1022.3	  21.5	34.5	1	0	0
1805.7	 833.3	 989.5	  34.5	46.0	1	0	0
1610.8	 972.0	 940.3	   0.0	41.5	1	0	0
5072.9	4458.5	2968.9	   0.0	59.5	1	0	0
2186.8	2922.5	 874.8	  23.0	49.0	1	0	0
3321.3	1817.0	1244.6	  15.7	51.0	1	0	0
4835.6	1608.0	1274.4	  23.0	42.0	1	0	0
10448.9	2716.0	1576.9	  80.5	43.5	1	0	0
4583.1	3122.0	1646.8	   4.7	27.0	1	0	0
2552.5	1879.0	1327.0	  68.3	45.0	1	0	0
2282.9	2273.8	 970.7	   0.0	58.0	1	0	0
4010.8	2495.3	 843.8	   2.0	36.0	0	1	0
1420.6	1025.5	 750.6	   8.2	31.5	0	1	0
3955.9	1650.3	 561.6	  62.7	32.0	0	1	0
1121.3	1146.7	 332.1	 112.5	31.0	0	1	0
2439.3	 839.0	 340.3	  33.5	65.5	0	1	0
1916.4	1833.7	 421.1	  17.0	31.0	0	1	0
1523.1	1426.0	 493.1	  43.0	29.0	0	1	0
1649.5	1128.7	 855.3	  28.0	49.5	0	1	0
1709.5	 957.3	 579.1	  31.0	24.5	0	1	0
1063.0	 856.3	 696.5	   0.0	39.0	0	1	0
2549.8	1523.3	 761.4	 101.7	27.0	0	1	0
1588.0	 577.2	 329.6	   5.6	41.5	0	1	0
1160.5	 819.5	 750.5	   7.0	64.5	0	1	0
1150.3	 901.6	 608.3	  30.0	52.0	0	1	0
 918.0	1804.0	 731.0	  10.0	53.0	0	1	0
2472.2	1979.2	1113.7	   4.0	47.5	0	1	0
1393.3	1563.0	 804.6	 123.7	28.5	0	1	0
 958.6	3858.0	 612.3	   6.0	32.5	0	1	0
1228.9	 695.2	 845.4	   1.8	41.0	0	1	0
 846.9	1530.0	 601.9	  16.0	34.0	0	1	0
1351.4	1708.0	 816.7	  24.0	27.0	0	1	0
1122.4	2059.0	 626.1	   7.3	48.5	0	1	0
1741.8	1379.5	1011.5	  46.3	32.0	0	1	0
1575.0	1638.4	 990.4	  47.4	45.5	0	1	0
1086.6	 886.0	 788.2	  54.2	40.5	0	1	0
 921.5	 868.8	 716.3	  33.8	43.5	0	1	0
1085.3	1392.5	 836.6	  33.5	29.0	0	1	0
 961.3	1035.2	 786.8	  10.5	33.5	0	1	0
1158.6	1217.2	 809.6	  10.0	43.5	0	1	0
1232.6	1643.3	 415.4	  11.7	42.5	0	1	0
1311.3	1811.6	 358.5	  19.4	48.0	0	1	0
1602.0	1700.5	 971.5	  27.5	53.0	0	1	0
 814.9	1248.8	 372.4	  10.7	41.5	0	1	0
1587.1	2690.2	 976.6	  22.2	32.0	0	1	0
 870.9	1041.8	 290.4	  10.3	46.5	0	1	0
2324.5	1716.5	 753.0	  39.8	33.5	0	1	0
1278.2	1944.2	 536.4	  14.7	43.0	0	1	0
2113.3	1067.6	 862.9	  15.0	49.0	0	1	0
2610.5	2708.5	1316.0	  60.0	49.0	0	1	0
3052.7	 883.0	 613.3	   9.0	28.0	0	1	0
1252.0	2265.0	 824.3	  22.2	34.5	0	1	0
1441.1	1137.2	 682.7	  10.4	32.0	0	1	0
 803.4	 967.0	 488.6	  25.0	30.5	0	1	0
1458.1	1199.0	 672.3	  11.8	33.5	0	1	0
1183.4	1648.8	 568.6	  19.5	60.5	0	1	0
 473.5	 614.3	 289.4	   5.2	44.0	0	1	0
1581.2	1010.5	 761.5	  16.2	36.0	0	1	0
5378.7	1922.3	1375.0	  30.3	40.5	0	1	0
1822.6	1566.0	 644.2	   4.0	26.5	0	1	0
1365.3	2612.7	 791.3	  47.7	57.0	0	1	0
3054.3	1616.7	 649.8	  18.3	62.0	0	1	0
 930.8	 553.3	 391.8	   3.3	46.5	0	1	0
1479.4	 918.4	 550.6	  17.6	46.5	0	1	0
1211.3	 709.8	 497.6	   7.0	48.5	0	1	0
1612.6	1061.5	 967.1	  39.5	71.0	0	1	0
1787.9	1486.2	 226.7	  11.0	49.0	0	1	0
1684.1	1659.3	 721.3	   9.7	45.5	0	1	0
1297.1	1084.0	 502.3	  20.3	54.5	0	1	0
1040.3	 997.3	 591.9	  24.3	30.0	0	1	0
1083.5	 946.7	 467.0	  12.5	36.0	0	1	0
1150.3	 922.3	 360.6	  15.5	43.0	0	1	0
1184.6	1448.0	 446.9	  12.5	55.5	0	1	0
1312.1	 915.2	 545.5	  44.8	46.0	0	1	0
1307.4	1429.2	 324.8	   7.2	53.0	0	1	0
1157.1	1198.2	1007.3	  12.7	45.0	0	1	0
1111.1	1180.0	1035.6	   2.0	29.5	0	1	0
1530.6	 831.8	1158.2	  17.2	41.5	0	1	0
1062.0	1036.4	 720.4	   0.6	35.0	0	1	0
1345.0	1078.0	 979.5	  12.5	60.0	0	1	0
1012.9	1220.5	 775.4	  43.0	42.5	0	1	0
1144.7	 799.0	 956.2	   0.0	53.5	0	1	0
 941.9	 633.7	 810.7	   1.7	35.5	0	1	0
 918.1	1122.6	 708.7	   2.0	35.5	0	1	0
 908.0	1104.0	 641.4	   2.0	28.5	0	1	0
1355.4	 950.7	 834.2	  49.0	28.5	0	1	0
2087.8	1694.4	 783.0	  29.7	42.5	0	1	0
1333.8	1141.6	 867.6	  36.0	29.5	0	1	0
1452.8	 847.0	 870.2	  26.0	44.5	0	1	0
1536.3	 425.4	 778.1	   2.0	26.5	0	1	0
1952.5	1172.7	 695.5	   5.0	28.0	0	1	0
1982.2	 815.6	 805.6	  18.0	42.0	0	1	0
1850.6	 672.3	 861.3	  22.7	47.0	0	1	0
1307.5	 861.0	 767.1	  22.0	45.0	0	1	0
1449.0	 866.2	 665.2	   1.0	46.0	0	1	0
 951.9	 719.8	 705.4	   3.8	35.0	0	1	0
1350.8	 946.0	 678.0	   3.8	53.0	0	1	0
1496.8	1228.2	 276.7	  10.0	57.0	0	1	0
1111.0	 614.0	 707.0	   3.3	30.0	0	1	0
1343.7	 559.8	 720.5	   2.0	32.0	0	1	0
1519.3	1218.1	 661.0	   1.4	37.5	0	1	0
2433.8	1938.3	 693.0	   2.5	29.0	0	1	0
1572.7	1526.6	 727.7	  15.0	42.5	0	1	0
1223.5	1016.3	 690.5	  15.0	29.0	0	1	0
1185.1	 523.0	 673.1	  20.0	52.0	0	1	0
1634.8	 850.1	 673.2	  14.3	51.0	0	1	0
1458.3	1330.2	 718.1	  28.0	45.0	0	1	0
1620.2	1443.4	 677.2	   3.2	34.5	0	1	0
1551.5	2022.2	 726.9	   4.0	39.0	0	1	0
1767.8	2058.7	 653.3	   6.0	46.5	0	1	0
1476.5	2461.3	 709.9	   6.7	64.0	0	1	0
1793.8	2073.4	 738.0	   4.0	42.5	0	1	0
1819.5	1900.3	 761.8	  56.7	26.5	0	1	0
1203.5	 796.2	 650.9	  17.4	40.5	0	1	0
1490.1	1020.0	 647.5	   4.6	38.0	0	1	0
1025.0	 806.2	 692.4	  21.8	36.0	0	1	0
2697.1	1401.8	 703.9	   7.4	37.0	0	1	0
1066.6	1091.4	 715.8	   6.8	55.0	0	1	0
1264.2	1060.2	 674.6	  12.0	32.0	0	1	0
1402.1	1925.2	 672.1	   0.0	38.0	0	1	0
1816.2	2566.0	 740.6	  20.0	47.5	0	1	0
1655.7	2211.7	 656.0	  16.2	36.0	0	1	0
1596.7	2106.5	 605.2	   0.0	47.0	0	1	0
1208.3	2198.7	 685.3	  15.0	48.0	0	1	0
1223.1	1517.3	 676.7	   3.3	55.0	0	1	0
1267.5	1063.0	 640.3	  11.2	40.5	0	1	0
1274.7	1070.2	 694.7	   0.0	39.0	0	1	0
1418.3	 911.8	 685.7	  16.0	41.5	0	1	0
1645.7	 705.6	 771.7	  18.0	42.5	0	1	0
1074.6	 911.2	 651.8	  18.0	40.0	0	1	0
1472.4	 908.8	 779.0	  15.6	40.5	0	1	0
1202.6	 884.0	 665.0	  17.3	50.0	0	1	0
1257.9	1310.0	 701.9	  16.6	35.0	0	1	0
 889.6	1179.6	 708.4	   9.2	35.0	0	1	0
1039.9	1253.8	 670.5	   4.0	49.0	0	1	0
1854.6	2127.8	 639.2	  48.0	41.0	0	1	0
1441.7	1717.3	 703.1	   5.3	27.0	0	1	0
2421.3	1249.7	 754.6	   6.7	26.0	0	1	0
1809.8	1677.0	 691.8	   5.0	48.0	0	1	0
1778.5	2325.7	 702.5	  17.5	46.5	0	1	0
1288.4	1167.3	 687.2	   4.5	26.5	0	1	0
1075.9	1015.4	 645.7	  19.6	47.5	0	1	0
1868.9	1900.8	 718.9	  18.2	51.5	0	1	0
1481.0	1701.0	 678.8	  15.6	38.5	0	1	0
1812.2	1502.7	 743.2	  21.5	51.0	0	1	0
2460.3	2558.8	 717.3	  28.6	40.5	0	1	0
1249.7	1115.3	 671.4	   5.8	27.5	0	1	0
1467.7	1185.8	 644.3	   9.2	27.5	0	1	0
1116.1	1231.2	 746.9	   8.0	39.0	0	1	0
1507.5	 673.2	 364.2	   7.2	29.5	0	1	0
1180.0	1226.4	 750.8	   4.0	40.0	0	1	0
 989.4	1433.8	 646.0	  15.2	37.5	0	1	0
3069.5	1365.0	2504.5	  40.8	32.5	0	1	0
2805.0	1247.4	2321.3	  41.8	45.0	0	1	0
2368.0	1192.0	1945.2	  19.0	47.5	0	1	0
4114.9	1613.0	3615.6	  94.7	53.5	0	1	0
2990.9	1292.2	2500.4	  47.7	50.5	0	1	0
2318.8	 989.7	1822.1	  70.3	31.0	0	1	0
2941.5	1353.5	2482.0	  31.5	34.0	0	1	0
2492.5	1064.0	2044.2	  35.5	62.5	0	1	0
2560.7	1147.8	1983.1	  59.6	43.0	0	1	0
1614.3	 252.2	1075.5	  35.2	45.0	0	1	0
1761.3	 468.0	 926.1	  25.8	44.0	0	1	0
1520.7	1140.0	1153.2	  51.0	32.0	0	1	0
2452.4	1443.0	1368.7	  51.0	53.5	0	1	0
2926.7	1503.0	1867.7	 165.0	24.0	0	1	0
1453.1	1242.6	1069.3	  37.6	46.0	0	1	0
1927.1	1242.3	1312.6	 109.0	34.0	0	1	0
1345.6	1047.3	 710.6	  25.0	31.5	0	1	0
1830.2	1116.3	1314.9	  66.7	61.5	0	1	0
2000.8	1070.7	1105.1	  46.2	32.0	0	1	0
1759.7	1019.0	1339.4	  41.3	24.0	0	1	0
2606.5	1104.8	1227.5	  82.5	49.5	0	1	0
2131.2	1270.2	1175.2	  61.7	42.0	0	1	0
1715.7	1204.6	 908.3	  55.6	43.5	0	1	0
2179.6	1356.3	1093.1	  61.5	31.0	0	1	0
2116.5	1159.5	1146.7	  69.7	28.5	0	1	0
1857.3	 975.3	1146.3	  76.0	58.5	0	1	0
1530.4	1249.0	 578.4	  81.6	59.0	0	1	0
2986.3	2089.5	1267.0	  84.5	47.0	0	1	0
2257.2	1408.3	1222.2	  69.0	59.5	0	1	0
1918.6	1173.7	 967.1	  64.7	42.5	0	1	0
2014.7	 991.2	1250.5	  41.0	49.5	0	1	0
1324.4	1509.3	1032.4	  34.3	68.5	0	1	0
1798.3	 985.0	1034.5	  60.2	32.0	0	1	0
2218.9	1596.5	1073.2	  36.0	37.5	0	1	0
2869.0	1599.7	 777.7	 100.7	52.0	0	1	0
1680.6	1688.2	 862.0	  36.4	53.0	0	1	0
2205.4	1876.2	1196.9	  43.2	33.0	0	1	0
1628.8	1055.3	 925.3	  35.0	30.5	0	1	0
1598.5	1127.5	 821.8	  25.0	40.0	0	1	0
1953.6	1310.2	 870.4	  40.5	48.0	0	1	0
1731.6	1006.8	 772.0	  17.6	40.5	0	1	0
2299.2	1136.8	1024.7	  69.5	38.0	0	1	0
1769.1	 960.5	 901.8	  83.5	33.0	0	1	0
1130.4	1047.8	 593.4	  46.2	44.5	0	1	0
1798.3	1571.7	1014.0	  52.0	28.0	0	1	0
2323.5	1524.3	 917.5	  50.0	32.5	0	1	0
1863.0	1085.7	 720.0	  53.5	35.5	0	1	0
1010.5	 638.7	 679.5	  38.3	60.0	0	1	0
 999.5	 760.8	 755.3	  38.0	29.0	0	1	0
 981.4	 695.5	 726.4	  41.7	36.0	0	1	0
1256.0	1361.4	 830.4	  38.6	45.0	0	1	0
1792.3	1237.0	 995.3	  76.3	36.0	0	1	0
1641.2	2185.7	1184.2	 114.3	35.0	0	1	0
2703.2	1318.3	2098.5	  93.0	50.5	0	1	0
2059.2	2233.0	1374.2	 135.0	28.0	0	1	0
3889.6	4489.5	1568.6	  78.2	45.0	0	1	0
2639.2	1364.0	2299.7	 182.0	58.5	0	1	0
1986.3	 938.7	1327.5	  92.0	32.0	0	1	0
2246.8	2041.0	1359.0	  73.5	29.0	0	1	0
2413.7	2974.5	1532.7	 108.2	32.0	0	1	0
2274.4	1931.3	1459.6	 108.5	33.5	0	1	0
2045.3	 685.3	1266.8	  69.3	29.0	0	1	0
1943.3	1177.7	1470.6	  38.3	54.0	0	1	0
2381.0	1435.8	1430.0	  45.0	49.5	0	1	0
3702.9	1432.3	1684.5	  53.3	26.5	0	1	0
2013.5	1204.3	1382.5	  42.5	51.0	0	1	0
2442.5	1617.3	1210.2	  33.3	27.5	0	1	0
2516.8	1994.3	1659.2	  56.0	63.5	0	1	0
1636.0	 912.7	1163.5	  89.8	47.5	0	1	0
1968.9	1422.0	 908.2	 110.5	44.5	0	1	0
1911.6	1357.3	1016.1	  92.5	56.0	0	1	0
1914.1	1145.2	1055.4	  50.0	35.0	0	1	0
2650.4	1593.0	1187.7	  50.0	61.0	0	1	0
2927.3	2012.7	1455.0	  69.7	25.0	0	1	0
2016.4	1744.8	1149.6	  48.0	42.0	0	1	0
4489.5	2634.0	1869.5	 107.0	45.0	0	1	0
2920.8	2294.5	1391.3	  69.5	60.0	0	1	0
1611.0	1495.3	1153.5	  11.5	29.0	0	1	0
2240.0	2041.0	1359.0	  73.5	29.0	0	1	0
2335.7	1658.7	1240.7	  73.7	28.5	0	1	0
2591.6	2015.8	1596.6	  66.0	62.5	0	1	0
1484.3	 967.3	1262.5	  29.8	26.0	0	1	0
1824.1	2035.3	1314.1	  44.7	36.5	0	1	0
2516.0	2359.7	1819.0	  10.0	59.0	0	1	0
2496.4	1703.8	1657.9	  83.5	31.0	0	1	0
1785.0	1418.3	1134.6	  46.0	27.5	0	1	0
3920.3	1317.0	2128.8	 211.0	26.0	0	1	0
3508.5	1238.7	1447.0	  52.8	39.0	0	1	0
1966.7	1786.7	1334.7	  36.0	32.0	0	1	0
7914.0	1279.5	1121.2	  82.5	41.0	0	1	0
2224.7	1294.3	1367.2	  46.5	39.5	0	1	0
5518.9	1621.7	2706.2	 320.3	30.0	0	1	0
4406.7	2164.3	2087.7	  72.3	28.5	0	1	0
3044.8	 836.3	1404.3	  33.0	32.5	0	1	0
3337.4	2737.7	1988.4	 155.3	29.0	0	1	0
2540.3	1102.5	1455.5	  42.2	33.0	0	1	0
2998.8	1099.5	1610.3	  71.2	57.0	0	1	0
3625.7	1122.0	1888.7	 172.3	30.0	0	1	0
2972.2	1454.7	1618.2	  66.0	35.0	0	1	0
3212.2	1463.0	1873.2	  31.3	30.0	0	1	0
2791.0	2023.3	2013.0	 129.3	56.0	0	1	0
2766.5	1045.0	1958.5	  45.3	30.0	0	1	0
3708.6	2129.0	2389.2	  56.3	25.0	0	1	0
2472.8	 530.3	1409.8	  80.0	30.0	0	1	0
3916.1	2366.7	2584.5	 147.3	50.0	0	1	0
5587.4	3256.0	1933.1	  47.7	37.5	0	1	0
2241.4	2199.3	1804.8	 215.7	58.0	0	1	0
3570.2	2973.0	2088.6	  44.7	33.0	0	1	0
2433.8	3143.0	1767.4	 207.7	31.0	0	1	0
2703.9	3210.0	1334.9	  26.5	46.0	0	1	0
2903.8	2380.7	1479.5	 123.0	30.0	0	1	0
2265.1	1986.7	1504.6	 153.5	45.5	0	1	0
1671.6	 873.0	 789.4	   7.6	46.0	0	1	0
1658.2	 790.0	1001.2	  30.5	40.0	0	1	0
2319.9	 774.0	1815.1	  42.3	31.0	0	1	0
1407.0	 687.0	 950.0	  18.0	47.5	0	1	0
1857.2	1448.0	 790.0	  23.2	45.0	0	1	0
2251.9	 853.0	1308.3	   3.3	58.0	0	1	0
1403.9	 753.0	 846.4	   2.0	28.5	0	1	0
1892.8	 643.0	1102.6	  24.8	42.0	0	1	0
1916.1	 934.0	1232.1	  41.3	27.5	0	1	0
2277.1	 856.0	 889.9	  43.7	30.0	0	1	0
2110.8	 764.0	1187.2	  19.0	42.0	0	1	0
1432.1	2284.0	 865.8	  37.7	28.5	0	1	0
1075.0	 835.0	 815.8	  13.6	30.5	0	1	0
1945.5	 915.0	1147.5	  58.7	26.5	0	1	0
2248.7	 929.0	1288.7	  99.7	43.0	0	1	0
1330.4	 677.0	 967.6	  27.0	30.0	0	1	0
1945.1	 994.0	1018.1	  28.5	33.5	0	1	0
1020.2	 460.0	 708.5	  30.0	36.0	0	1	0
2360.2	 984.0	2000.2	  40.0	43.5	0	1	0
1885.6	 840.0	1639.6	  26.0	34.0	0	1	0
2258.4	1100.0	2021.8	   6.7	69.0	0	1	0
1483.1	 697.0	1107.1	   6.0	39.5	0	1	0
 988.0	 789.0	 851.0	  40.0	45.5	0	1	0
1309.1	1155.0	1048.1	   8.0	48.5	0	1	0
1240.0	 721.0	1028.3	   7.2	40.5	0	1	0
1393.5	 878.0	1146.3	  29.2	30.0	0	1	0
2367.8	1673.8	1761.3	  26.2	27.0	0	1	0
1917.1	1344.0	1056.8	  29.3	38.5	0	1	0
2452.3	1867.0	1031.3	  74.0	32.0	0	1	0
4542.8	1750.0	1249.8	 176.0	33.0	0	1	0
3050.1	2171.0	1741.9	 114.0	44.5	0	1	0
1561.0	1106.0	1276.0	  25.0	32.0	0	1	0
1581.0	1709.0	1266.0	  13.3	42.0	0	1	0
1707.3	2628.0	1167.3	  10.0	64.0	0	1	0
1791.4	1420.0	1556.4	  20.0	32.0	0	1	0
1481.9	1487.5	1206.9	  12.5	35.0	0	1	0
1519.3	1129.0	1406.0	   0.0	61.0	0	1	0
2306.9	1100.0	1628.5	  26.7	28.5	0	1	0
1982.3	1348.0	1565.3	 100.0	47.5	0	1	0
1967.1	 758.0	1609.1	  24.0	52.0	0	1	0
1534.1	 918.0	1192.1	  20.0	38.5	0	1	0
2972.0	 940.0	2372.0	 112.5	35.0	0	1	0
1315.7	 730.0	1015.7	  25.0	28.0	0	1	0
1233.7	1126.0	1071.2	  25.0	28.5	0	1	0
1570.1	1843.0	1325.1	  25.0	53.0	0	1	0
1891.2	 972.0	1270.2	  41.2	34.0	0	1	0
1288.8	 839.0	 868.3	  22.3	45.5	0	1	0
1971.3	1350.0	1233.1	  73.7	42.0	0	1	0
2050.5	1305.0	1190.9	  55.0	52.5	0	1	0
2543.1	1086.0	1973.6	  24.5	37.5	0	1	0
2734.6	1820.0	1796.6	 146.7	46.0	0	1	0
1588.7	 848.0	1192.7	  31.0	32.0	0	1	0
1485.5	 841.0	1030.0	  23.2	29.5	0	1	0
2776.4	1519.0	1664.4	  24.8	45.0	0	1	0
2894.0	1328.0	1664.6	  47.3	31.5	0	1	0
2480.6	1668.0	1263.1	  33.5	29.5	0	1	0
2294.8	1284.0	1361.0	  51.4	44.5	0	1	0
2560.4	1240.0	1473.4	  19.8	42.0	0	1	0
2894.8	1574.0	1445.3	  32.2	42.0	0	1	0
1263.1	1307.0	 863.1	  80.0	52.0	0	1	0
1242.6	2237.0	 952.6	  66.7	41.0	0	1	0
 975.2	1159.0	 725.2	  60.0	36.5	0	1	0
2099.5	1114.0	 932.8	  83.3	25.5	0	1	0
1363.5	1473.0	 743.5	  83.3	56.0	0	1	0
1033.5	1330.0	 831.5	  60.0	44.0	0	1	0
 889.4	 957.0	 829.8	  58.0	66.5	0	1	0
 922.9	 933.0	 672.9	  38.8	48.0	0	1	0
1208.6	1131.0	 629.0	  18.6	39.5	0	1	0
 550.2	1259.8	 497.7	  13.0	42.0	0	1	0
1437.7	2363.3	1095.4	  86.0	50.5	0	1	0
1214.9	3389.8	 950.3	  56.0	48.5	0	1	0
1475.8	1315.0	1279.1	  91.3	52.0	0	1	0
 792.9	2070.6	 681.5	  16.6	49.0	0	1	0
1197.8	2138.0	1018.4	  46.4	46.0	0	1	0
1584.2	1275.0	1284.5	  48.0	39.0	0	1	0
1489.9	2874.8	1059.9	  55.8	37.0	0	1	0
1189.3	1415.4	 899.9	  32.6	32.5	0	1	0
1522.1	3447.0	1124.6	  59.5	37.5	0	1	0
2079.2	2183.0	1436.9	  22.7	42.0	0	1	0
 643.3	 901.7	 418.6	  17.3	36.0	0	1	0
3762.8	1680.3	1406.1	  80.7	62.5	0	1	0
1410.4	1680.3	1084.4	  21.0	66.0	0	1	0
1588.6	1608.3	1160.9	  68.7	59.5	0	1	0
1468.8	1792.2	1069.0	  40.8	34.0	0	1	0
5386.3	1180.7	5296.9	  77.7	55.5	0	1	0
1812.7	2204.7	1629.4	  16.7	44.0	0	1	0
1498.4	 962.2	1352.4	  18.6	50.0	0	1	0
1400.5	1756.7	1255.5	  57.7	29.0	0	1	0
1922.8	1930.0	1456.8	  49.3	49.5	0	1	0
1690.8	2205.4	1386.2	 111.6	48.5	0	1	0
 815.9	 997.5	 702.9	  19.5	32.5	0	1	0
 819.3	1267.2	 494.8	  43.0	38.0	0	1	0
1322.8	2611.3	 903.5	  17.3	38.5	0	1	0
1796.5	1188.0	1282.1	  39.8	42.0	0	1	0
1248.1	1296.8	 951.6	  26.2	29.5	0	1	0
1275.4	1172.7	1138.7	  33.2	37.5	0	1	0
1792.5	2278.7	1495.2	 125.0	49.0	0	1	0
1428.9	1020.3	1201.9	  16.7	49.0	0	1	0
1745.4	1604.5	 967.4	   6.0	42.5	0	1	0
1930.7	2461.0	1135.7	  18.0	42.0	0	1	0
1668.6	1401.3	1272.9	  11.3	43.5	0	1	0
1397.7	1249.5	1213.2	  35.0	42.5	0	1	0
1935.3	1250.0	1276.5	  17.3	44.5	0	1	0
1937.4	1160.4	1182.8	  39.4	42.5	0	1	0
1591.4	2244.0	1319.8	  40.8	42.5	0	1	0
1857.7	1800.7	1233.1	  31.3	26.5	0	1	0
1580.6	1289.8	1110.1	   8.8	28.0	0	1	0
1546.2	1012.2	1128.6	  23.6	30.5	0	1	0
3859.5	1732.8	1405.5	  20.7	49.5	0	1	0
3484.7	2754.5	1435.7	  13.3	42.0	0	1	0
1867.0	 491.0	 918.2	  15.2	34.0	0	1	0
2221.6	1018.5	1383.4	  17.0	28.5	0	1	0
4958.1	2358.0	1958.8	  17.3	54.5	0	1	0
2656.6	1555.8	1776.0	  26.6	42.5	0	1	0
3204.3	2968.0	1671.5	  12.0	34.0	0	1	0
2944.7	1857.8	1463.5	   7.0	41.5	0	1	0
3194.0	1718.5	1653.5	  63.5	29.0	0	1	0
2034.8	1618.0	1529.5	  43.0	28.5	0	1	0
2123.4	1428.2	1201.0	  27.0	42.0	0	1	0
 978.0	 892.5	 597.5	   1.3	65.5	0	1	0
1758.7	1401.0	 985.4	  11.3	32.0	0	1	0
2465.5	1178.0	1580.2	  21.3	23.0	0	1	0
2117.4	1391.2	1191.4	   6.2	42.0	0	1	0
2921.0	1927.2	2106.0	 138.2	63.5	0	1	0
2004.9	1263.8	1285.2	  16.7	41.0	0	1	0
4083.3	2790.3	2173.3	  24.7	56.0	0	1	0
2625.4	1653.0	1569.9	  46.2	48.5	0	1	0
1792.7	 984.6	1123.7	  20.6	38.0	0	1	0
3317.8	1037.0	1664.8	  43.5	40.0	0	1	0
2416.2	1699.5	1360.7	  21.5	46.0	0	1	0
2270.4	1511.7	1524.1	  27.5	58.5	0	1	0
2649.0	1470.0	1480.2	  41.3	30.5	0	1	0
2927.0	2085.8	1269.0	   9.0	28.0	0	1	0
2507.5	1427.2	1515.9	  27.6	39.0	0	1	0
3623.1	1878.8	1743.3	  78.0	35.0	0	1	0
2555.3	1632.8	1621.3	  16.5	38.0	0	1	0
2704.4	1464.0	1608.1	  32.2	40.0	0	1	0
1611.0	 727.8	1275.0	  10.0	33.0	0	1	0
2609.1	1848.0	1544.9	  11.7	40.0	0	1	0
2416.3	1423.2	1794.1	  20.8	43.5	0	1	0
3179.0	3379.2	1716.3	  27.0	42.5	0	1	0
3281.1	1354.5	1735.4	  16.3	31.5	0	1	0
2370.7	1720.5	1495.4	  26.3	32.0	0	1	0
2327.7	2021.5	1471.2	  17.5	35.5	0	1	0
1649.5	1731.0	 835.8	   4.5	34.5	0	1	0
1619.6	 858.0	1172.2	   3.2	39.0	0	1	0
2259.3	1516.0	1370.3	   3.2	35.5	0	1	0
1997.4	1228.0	1348.4	   0.0	49.5	0	1	0
3693.1	1452.0	1841.1	  40.7	48.0	0	1	0
2265.3	2024.4	1131.9	  29.0	45.5	0	1	0
2371.3	1918.5	1162.8	  45.0	29.0	0	1	0
2161.4	1664.6	1172.4	  24.2	39.5	0	1	0
3018.5	1605.0	2448.9	  22.2	42.0	0	1	0
1775.5	 797.6	1437.7	  17.0	43.5	0	1	0
1958.3	1230.0	1700.1	  14.3	39.0	0	1	0
1612.2	2816.0	1145.5	   5.0	43.5	0	1	0
 886.1	1016.0	 658.9	   0.0	40.0	0	1	0
1483.8	3224.0	 877.8	  13.0	30.5	0	1	0
1547.6	1489.0	1137.1	  31.0	32.5	0	1	0
2421.7	3287.0	1210.7	  63.0	56.5	0	1	0
2993.9	3942.0	1905.4	  61.3	42.0	0	1	0
1656.1	1666.0	1131.9	   6.5	41.0	0	1	0
2010.6	2072.0	1495.1	  35.3	37.5	0	1	0
3082.2	2094.0	1561.8	  78.6	43.0	0	1	0
1330.2	 850.0	1002.9	  24.5	36.5	0	1	0
1565.4	2010.0	1247.1	  31.0	35.0	0	1	0
1462.2	 867.0	 974.4	  50.6	33.5	0	1	0
1700.4	1158.0	1522.6	  38.3	44.0	0	1	0
3088.2	2170.0	1697.7	  38.3	46.5	0	1	0
1812.4	1760.0	1289.4	  55.8	33.5	0	1	0
1875.4	1996.0	1420.0	  46.8	45.5	0	1	0
2249.0	3613.0	1328.7	 170.2	39.5	0	1	0
2524.8	1794.0	1562.1	   5.5	39.0	0	1	0
2144.3	1375.0	1159.6	  63.7	26.5	0	1	0
1852.9	1349.0	 852.4	  24.7	50.0	0	1	0
2935.6	1306.0	1751.0	  45.7	48.5	0	1	0
1499.6	1077.0	 918.1	  27.8	33.5	0	1	0
1736.6	1966.0	1248.8	  56.3	44.5	0	1	0
2865.3	2760.0	1265.5	  20.3	46.0	0	1	0
1392.2	1424.0	 999.2	   3.8	39.0	0	1	0
2058.6	1801.0	1362.1	   3.5	48.5	0	1	0
3787.9	2538.0	2004.9	  84.2	40.5	0	1	0
2381.5	2239.0	1827.8	  73.5	53.5	0	1	0
1739.8	1835.0	1218.3	  19.3	35.5	0	1	0
1583.3	1614.0	1213.3	   6.5	40.5	0	1	0
2185.0	2165.0	1628.0	  82.8	35.5	0	1	0
1741.7	1068.0	1418.5	  38.4	39.0	0	1	0
1865.9	2162.0	1381.1	  60.8	36.0	0	1	0
2187.6	1234.0	2014.6	  24.2	53.0	0	1	0
1627.2	1781.0	1202.5	  38.5	35.5	0	1	0
1345.9	1543.0	 915.7	  50.5	29.5	0	1	0
2418.7	1128.0	1449.2	 133.7	32.5	0	1	0
1883.8	1893.0	1371.3	   5.0	33.5	0	1	0
1390.5	1000.0	1024.7	  47.0	41.5	0	1	0
1330.7	 803.0	 994.9	   5.2	37.0	0	1	0
1485.8	 750.0	1105.8	  49.3	29.0	0	1	0
1774.8	2823.7	1053.8	  10.3	62.5	0	1	0
2490.5	1169.7	1258.0	  26.2	46.0	0	1	0
